title,year,doi,openalex_id,cited_by,is_oa,pdf_url,landing_url,venue,doi_key,title_norm,citation_score,recency_score,kw_score_raw,kw_score,gold_probability,cluster3_probability,ml_match_gold,ml_match_cluster,ml_score_gold,ml_score_cluster3,ml_score_total,final_score,pdf_file,status,final_url
X-ray Scintillation in Lead Halide Perovskite Crystals,2016,10.1038/srep37254,https://openalex.org/W2556394029,366,True,https://www.nature.com/articles/srep37254.pdf,https://doi.org/10.1038/srep37254,Scientific Reports,10.1038srep37254,x ray scintillation in lead halide perovskite crystals,29.52680924027285,0.1,0.0,0.0,0.4549671541625144,0.4236589534685875,doi_key,doi_key,5.459605849950172,3.3892716277487,8.848877477698872,38.475686717971726,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2016_10.1038srep37254_X-ray_Scintillation_in_Lead_Halide_Perovskite_Crystals.pdf,downloaded_pdf,https://www.nature.com/articles/srep37254.pdf
Efficient sky-blue perovskite light-emitting diodes via photoluminescence enhancement,2019,10.1038/s41467-019-13580-w,https://openalex.org/W2995822675,337,True,https://www.nature.com/articles/s41467-019-13580-w.pdf,https://doi.org/10.1038/s41467-019-13580-w,Nature Communications,10.1038s41467-019-13580-w,efficient sky blue perovskite light emitting diodes via photoluminescence enhancement,29.11522947741509,0.4,0.0,0.0,0.6108528148664382,0.2008041272627683,doi_key,doi_key,7.3302337783972575,1.6064330181021464,8.936666796499404,38.4518962739145,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2019_10.1038s41467-019-13580-w_Efficient_sky-blue_perovskite_light-emitting_diodes_via_photoluminescence_enhancement.pdf,downloaded_pdf,https://www.nature.com/articles/s41467-019-13580-w.pdf
Graded bulk-heterojunction enables 17% binary organic solar cells via nonhalogenated open air coating,2021,10.1038/s41467-021-25148-8,https://openalex.org/W3187580872,233,True,https://www.nature.com/articles/s41467-021-25148-8.pdf,https://doi.org/10.1038/s41467-021-25148-8,Nature Communications,10.1038s41467-021-25148-8,graded bulk heterojunction enables 17 binary organic solar cells via nonhalogenated open air coating,27.27660557678851,0.6,1.5,3.0,0.4631665315168446,0.2320882979611589,doi_key,doi_key,5.557998378202136,1.8567063836892712,7.414704761891407,38.29131033867992,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2021_10.1038s41467-021-25148-8_Graded_bulk-heterojunction_enables_17_binary_organic_solar_cells_via_nonhalogenated_open_air_coating.pdf,downloaded_pdf,https://www.nature.com/articles/s41467-021-25148-8.pdf
Advances in Inkjet‐Printed Metal Halide Perovskite Photovoltaic and Optoelectronic Devices,2019,10.1002/ente.201900991,https://openalex.org/W2982978902,111,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ente.201900991,https://doi.org/10.1002/ente.201900991,Energy Technology,10.1002ente.201900991,advances in inkjet printed metal halide perovskite photovoltaic and optoelectronic devices,23.59249435647547,0.4,6.5,13.0,0.0855997585976382,0.0330144295248011,doi_key,doi_key,1.0271971031716585,0.2641154361984088,1.2913125393700673,38.28380689584554,,no_accessible_pdf_found,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ente.201900991
Flow-enhanced solution printing of all-polymer solar cells,2015,10.1038/ncomms8955,https://openalex.org/W1938540289,245,True,https://www.nature.com/articles/ncomms8955.pdf,https://doi.org/10.1038/ncomms8955,Nature Communications,10.1038ncomms8955,flow enhanced solution printing of all polymer solar cells,27.526657679661813,0.0,1.0,2.0,0.5305977878146199,0.2938452657321617,doi_key,doi_key,6.367173453775438,2.350762125857293,8.717935579632732,38.24459325929455,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2015_10.1038ncomms8955_Flow-enhanced_solution_printing_of_all-polymer_solar_cells.pdf,downloaded_pdf,https://www.nature.com/articles/ncomms8955.pdf
Metal halide perovskite light emitters,2016,10.1073/pnas.1607471113,https://openalex.org/W2525292295,538,True,https://www.pnas.org/content/pnas/113/42/11694.full.pdf,https://doi.org/10.1073/pnas.1607471113,Proceedings of the National Academy of Sciences,10.1073pnas.1607471113,metal halide perovskite light emitters,31.448577854544983,0.1,0.0,0.0,0.4369811021473915,0.1802999879033137,doi_key,doi_key,5.243773225768698,1.4423999032265096,6.686173128995208,38.2347509835402,,downloaded_but_file_missing,https://www.pnas.org/content/pnas/113/42/11694.full.pdf
Types of Solar Cells and Application,2015,10.11648/j.ajop.20150305.17,https://openalex.org/W1529571442,548,True,http://article.sciencepublishinggroup.com/pdf/10.11648.j.ajop.20150305.17.pdf,https://doi.org/10.11648/j.ajop.20150305.17,American Journal of Optics and Photonics,10.11648j.ajop.20150305.17,types of solar cells and application,31.54049220754765,0.0,0.0,0.0,0.4326938301746045,0.1815673901435679,doi_key,doi_key,5.1923259620952535,1.4525391211485432,6.644865083243797,38.18535729079144,,downloaded_but_file_missing,https://article.sciencepublishinggroup.com/pdf/10.11648.j.ajop.20150305.17.pdf
Crystallization of CsPbBr3 single crystals in water for X-ray detection,2021,10.1038/s41467-021-21805-0,https://openalex.org/W3135205382,300,True,https://www.nature.com/articles/s41467-021-21805-0.pdf,https://doi.org/10.1038/s41467-021-21805-0,Nature Communications,10.1038s41467-021-21805-0,crystallization of cspbbr3 single crystals in water for x ray detection,28.53555132374438,0.6,0.0,0.0,0.568930224358171,0.2571507822402095,doi_key,doi_key,6.827162692298051,2.057206257921676,8.884368950219727,38.0199202739641,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2021_10.1038s41467-021-21805-0_Crystallization_of_CsPbBr3_single_crystals_in_water_for_X-ray_detection.pdf,downloaded_pdf,https://www.nature.com/articles/s41467-021-21805-0.pdf
"Preparations, Properties, and Applications of Polyaniline and Polyaniline Thin Films—A Review",2021,10.3390/polym13122003,https://openalex.org/W3175137827,581,True,https://www.mdpi.com/2073-4360/13/12/2003/pdf?version=1624351148,https://doi.org/10.3390/polym13122003,Polymers,10.3390polym13122003,preparations properties and applications of polyaniline and polyaniline thin films a review,31.83235223865719,0.6,0.0,0.0,0.4092570881830694,0.0755466226446796,doi_key,doi_key,4.911085058196832,0.6043729811574368,5.515458039354269,37.94781027801146,,no_accessible_pdf_found,https://www.mdpi.com/2073-4360/13/12/2003/pdf?version=1624351148
Impacts of alkaline on the defects property and crystallization kinetics in perovskite solar cells,2019,10.1038/s41467-019-09093-1,https://openalex.org/W2918872551,271,True,https://www.nature.com/articles/s41467-019-09093-1.pdf,https://doi.org/10.1038/s41467-019-09093-1,Nature Communications,10.1038s41467-019-09093-1,impacts of alkaline on the defects property and crystallization kinetics in perovskite solar cells,28.029010331479988,0.4,0.0,0.0,0.5486904389479067,0.3639318990497759,doi_key,doi_key,6.584285267374881,2.911455192398208,9.495740459773089,37.92475079125308,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2019_10.1038s41467-019-09093-1_Impacts_of_alkaline_on_the_defects_property_and_crystallization_kinetics_in_perovskite_solar_cells.pdf,downloaded_pdf,https://www.nature.com/articles/s41467-019-09093-1.pdf
Manipulation of facet orientation in hybrid perovskite polycrystalline films by cation cascade,2018,10.1038/s41467-018-05076-w,https://openalex.org/W2870524276,258,True,https://www.nature.com/articles/s41467-018-05076-w.pdf,https://doi.org/10.1038/s41467-018-05076-w,Nature Communications,10.1038s41467-018-05076-w,manipulation of facet orientation in hybrid perovskite polycrystalline films by cation cascade,27.784140308497687,0.3,0.0,0.0,0.6148342636343945,0.299469396385513,doi_key,doi_key,7.378011163612735,2.395755171084104,9.77376633469684,37.857906643194525,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2018_10.1038s41467-018-05076-w_Manipulation_of_facet_orientation_in_hybrid_perovskite_polycrystalline_films_by_cation_cascade.pdf,downloaded_pdf,https://www.nature.com/articles/s41467-018-05076-w.pdf
Defects engineering for high-performance perovskite solar cells,2018,10.1038/s41528-018-0035-z,https://openalex.org/W2883938439,518,True,https://www.nature.com/articles/s41528-018-0035-z.pdf,https://doi.org/10.1038/s41528-018-0035-z,npj Flexible Electronics,10.1038s41528-018-0035-z,defects engineering for high performance perovskite solar cells,31.25951941582944,0.3,0.0,0.0,0.4193881741712292,0.1551406527564907,doi_key,doi_key,5.032658090054751,1.2411252220519255,6.273783312106676,37.83330272793612,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2018_10.1038s41528-018-0035-z_Defects_engineering_for_high-performance_perovskite_solar_cells.pdf,downloaded_pdf,https://www.nature.com/articles/s41528-018-0035-z.pdf
Interpenetrating interfaces for efficient perovskite solar cells with high operational stability and mechanical robustness,2021,10.1038/s41467-021-21292-3,https://openalex.org/W3126723938,278,True,https://www.nature.com/articles/s41467-021-21292-3.pdf,https://doi.org/10.1038/s41467-021-21292-3,Nature Communications,10.1038s41467-021-21292-3,interpenetrating interfaces for efficient perovskite solar cells with high operational stability and mechanical robustness,28.156058909106825,0.6,0.0,0.0,0.5618112716106394,0.2884673669553178,doi_key,doi_key,6.7417352593276725,2.3077389356425426,9.049474194970216,37.80553310407704,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2021_10.1038s41467-021-21292-3_Interpenetrating_interfaces_for_efficient_perovskite_solar_cells_with_high_operational_stability_and_mechanic.pdf,downloaded_pdf,https://www.nature.com/articles/s41467-021-21292-3.pdf
Self-assembled monolayer enabling improved buried interfaces in blade-coated perovskite solar cells for high efficiency and stability,2022,10.26599/nre.2022.9120004,https://openalex.org/W4220832752,132,True,https://www.sciopen.com/article_pdf/1505803554504044545.pdf,https://doi.org/10.26599/nre.2022.9120004,Nano Research Energy,10.26599nre.2022.9120004,self assembled monolayer enabling improved buried interfaces in blade coated perovskite solar cells for high efficiency and stability,24.45174564110877,0.7,1.5,3.0,0.1850457809555343,0.9243254053328044,doi_key,doi_key,2.2205493714664115,7.394603242662435,9.615152614128846,37.766898255237614,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2022_10.26599nre.2022.9120004_Self-assembled_monolayer_enabling_improved_buried_interfaces_in_blade-coated_perovskite_solar_cells_for_high_e.pdf,downloaded_pdf,https://www.sciopen.com/article_pdf/10.26599/NRE.2022.9120004.pdf
Large cation ethylammonium incorporated perovskite for efficient and spectra stable blue light-emitting diodes,2020,10.1038/s41467-020-17943-6,https://openalex.org/W3061209496,313,True,https://www.nature.com/articles/s41467-020-17943-6.pdf,https://doi.org/10.1038/s41467-020-17943-6,Nature Communications,10.1038s41467-020-17943-6,large cation ethylammonium incorporated perovskite for efficient and spectra stable blue light emitting diodes,28.746964929541264,0.5,0.0,0.0,0.5734167761490984,0.1958171601085057,doi_key,doi_key,6.881001313789181,1.5665372808680456,8.447538594657226,37.69450352419849,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2020_10.1038s41467-020-17943-6_Large_cation_ethylammonium_incorporated_perovskite_for_efficient_and_spectra_stable_blue_light-emitting_diode.pdf,downloaded_pdf,https://www.nature.com/articles/s41467-020-17943-6.pdf
Enhanced optical path and electron diffusion length enable high-efficiency perovskite tandems,2020,10.1038/s41467-020-15077-3,https://openalex.org/W3010082540,272,True,https://www.nature.com/articles/s41467-020-15077-3.pdf,https://doi.org/10.1038/s41467-020-15077-3,Nature Communications,10.1038s41467-020-15077-3,enhanced optical path and electron diffusion length enable high efficiency perovskite tandems,28.0473589759248,0.5,0.0,0.0,0.5808430188024838,0.2698430792995912,doi_key,doi_key,6.9701162256298055,2.15874463439673,9.128860860026537,37.67621983595133,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2020_10.1038s41467-020-15077-3_Enhanced_optical_path_and_electron_diffusion_length_enable_high-efficiency_perovskite_tandems.pdf,downloaded_pdf,https://www.nature.com/articles/s41467-020-15077-3.pdf
Understanding effects of precursor solution aging in triple cation lead perovskite,2018,10.1039/c8ra03471k,https://openalex.org/W2808525272,75,True,https://pubs.rsc.org/en/content/articlepdf/2018/ra/c8ra03471k,https://doi.org/10.1039/c8ra03471k,RSC Advances,10.1039c8ra03471k,understanding effects of precursor solution aging in triple cation lead perovskite,21.653666701431654,0.3,3.0,6.0,0.2068240153794998,0.9047156973812672,doi_key,doi_key,2.481888184553997,7.237725579050138,9.719613763604135,37.67328046503579,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2018_10.1039c8ra03471k_Understanding_effects_of_precursor_solution_aging_in_triple_cation_lead_perovskite.pdf,downloaded_pdf,https://pubs.rsc.org/en/content/articlepdf/2018/ra/c8ra03471k
Large guanidinium cation mixed with methylammonium in lead iodide perovskites for 19% efficient solar cells,2017,10.1038/s41560-017-0054-3,https://openalex.org/W2771319237,515,True,https://www.nature.com/articles/s41560-017-0054-3.pdf,https://doi.org/10.1038/s41560-017-0054-3,Nature Energy,10.1038s41560-017-0054-3,large guanidinium cation mixed with methylammonium in lead iodide perovskites for 19 efficient solar cells,31.23053382740781,0.2,0.0,0.0,0.432689004871673,0.1214700210098066,doi_key,doi_key,5.192268058460076,0.9717601680784528,6.164028226538529,37.59456205394634,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2017_10.1038s41560-017-0054-3_Large_guanidinium_cation_mixed_with_methylammonium_in_lead_iodide_perovskites_for_19_efficient_solar_cells.pdf,downloaded_pdf,https://www.nature.com/articles/s41560-017-0054-3.pdf
Recent advances in organic light-emitting diodes: toward smart lighting and displays,2019,10.1039/c9qm00716d,https://openalex.org/W2996329972,556,True,https://pubs.rsc.org/en/content/articlepdf/2020/qm/c9qm00716d,https://doi.org/10.1039/c9qm00716d,Materials Chemistry Frontiers,10.1039c9qm00716d,recent advances in organic light emitting diodes toward smart lighting and displays,31.612826199636423,0.4,0.0,0.0,0.4009516479274675,0.069279163056203,doi_key,doi_key,4.81141977512961,0.554233304449624,5.365653079579234,37.37847927921565,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2019_10.1039c9qm00716d_Recent_advances_in_organic_light-emitting_diodes_toward_smart_lighting_and_displays.pdf,downloaded_pdf,https://pubs.rsc.org/en/content/articlepdf/2020/qm/c9qm00716d
Unveiling the synergistic effect of precursor stoichiometry and interfacial reactions for perovskite light-emitting diodes,2019,10.1038/s41467-019-10612-3,https://openalex.org/W2955901718,184,True,https://www.nature.com/articles/s41467-019-10612-3.pdf,https://doi.org/10.1038/s41467-019-10612-3,Nature Communications,10.1038s41467-019-10612-3,unveiling the synergistic effect of precursor stoichiometry and interfacial reactions for perovskite light emitting diodes,26.101779125391623,0.4,2.0,4.0,0.4381919785972172,0.1965962739210485,doi_key,doi_key,5.258303743166606,1.572770191368388,6.831073934534994,37.33285305992661,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2019_10.1038s41467-019-10612-3_Unveiling_the_synergistic_effect_of_precursor_stoichiometry_and_interfacial_reactions_for_perovskite_light-em.pdf,downloaded_pdf,https://www.nature.com/articles/s41467-019-10612-3.pdf
Impact of H<sub>2</sub>O on organic–inorganic hybrid perovskite solar cells,2017,10.1039/c7ee01674c,https://openalex.org/W2758692133,459,True,https://pubs.rsc.org/en/content/articlepdf/2017/ee/c7ee01674c,https://doi.org/10.1039/c7ee01674c,Energy & Environmental Science,10.1039c7ee01674c,impact of h 2 o on organic inorganic hybrid perovskite solar cells,30.656132447415704,0.2,0.0,0.0,0.4800394792264714,0.0687761029836633,doi_key,doi_key,5.760473750717656,0.5502088238693064,6.310682574586963,37.166815022002666,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2017_10.1039c7ee01674c_Impact_of_Hsub2subO_on_organicinorganic_hybrid_perovskite_solar_cells.pdf,downloaded_pdf,https://pubs.rsc.org/en/content/articlepdf/2017/ee/c7ee01674c
New frontiers for the materials genome initiative,2019,10.1038/s41524-019-0173-4,https://openalex.org/W2929465105,525,True,https://www.nature.com/articles/s41524-019-0173-4.pdf,https://doi.org/10.1038/s41524-019-0173-4,npj Computational Materials,10.1038s41524-019-0173-4,new frontiers for the materials genome initiative,31.32650606368855,0.4,0.0,0.0,0.3928855264433959,0.0899920342743038,doi_key,doi_key,4.714626317320751,0.7199362741944304,5.434562591515181,37.161068655203735,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2019_10.1038s41524-019-0173-4_New_frontiers_for_the_materials_genome_initiative.pdf,downloaded_pdf,https://www.nature.com/articles/s41524-019-0173-4.pdf
How the formation of interfacial charge causes hysteresis in perovskite solar cells,2018,10.1039/c8ee01447g,https://openalex.org/W2805286264,360,True,https://pubs.rsc.org/en/content/articlepdf/2018/ee/c8ee01447g,https://doi.org/10.1039/c8ee01447g,Energy & Environmental Science,10.1039c8ee01447g,how the formation of interfacial charge causes hysteresis in perovskite solar cells,29.444389791664403,0.3,0.0,0.0,0.5439314286888199,0.1022067650550344,doi_key,doi_key,6.527177144265839,0.8176541204402752,7.344831264706114,37.08922105637052,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2018_10.1039c8ee01447g_How_the_formation_of_interfacial_charge_causes_hysteresis_in_perovskite_solar_cells.pdf,downloaded_pdf,https://pubs.rsc.org/en/content/articlepdf/2018/ee/c8ee01447g
Slot-die coating of perovskite solar cells: An overview,2019,10.1016/j.mtcomm.2019.100808,https://openalex.org/W2995852576,191,True,https://ars.els-cdn.com/content/image/1-s2.0-S2352492819308414-ga1_lrg.jpg,https://doi.org/10.1016/j.mtcomm.2019.100808,Materials Today Communications,10.1016j.mtcomm.2019.100808,slot die coating of perovskite solar cells an overview,26.28747686013891,0.4,4.0,8.0,0.1676501716187962,0.048429562400648,doi_key,doi_key,2.0118020594255546,0.387436499205184,2.3992385586307385,37.08671541876964,,no_accessible_pdf_found,https://ars.els-cdn.com/content/image/1-s2.0-S2352492819308414-ga1_lrg.jpg
Long-lived hot-carrier light emission and large blue shift in formamidinium tin triiodide perovskites,2018,10.1038/s41467-017-02684-w,https://openalex.org/W2783473290,277,True,https://www.nature.com/articles/s41467-017-02684-w.pdf,https://doi.org/10.1038/s41467-017-02684-w,Nature Communications,10.1038s41467-017-02684-w,long lived hot carrier light emission and large blue shift in formamidinium tin triiodide perovskites,28.138105568453184,0.3,0.0,0.0,0.5284612368463161,0.2867222217929435,doi_key,doi_key,6.341534842155793,2.293777774343548,8.635312616499341,37.07341818495253,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2018_10.1038s41467-017-02684-w_Long-lived_hot-carrier_light_emission_and_large_blue_shift_in_formamidinium_tin_triiodide_perovskites.pdf,downloaded_pdf,https://www.nature.com/articles/s41467-017-02684-w.pdf
Carrier separation and transport in perovskite solar cells studied by nanometre-scale profiling of electrical potential,2015,10.1038/ncomms9397,https://openalex.org/W2273321167,257,True,https://www.nature.com/articles/ncomms9397.pdf,https://doi.org/10.1038/ncomms9397,Nature Communications,10.1038ncomms9397,carrier separation and transport in perovskite solar cells studied by nanometre scale profiling of electrical potential,27.76479792460809,0.0,0.0,0.0,0.5356155082985942,0.3594917384577294,doi_key,doi_key,6.42738609958313,2.875933907661836,9.303320007244965,37.06811793185305,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2015_10.1038ncomms9397_Carrier_separation_and_transport_in_perovskite_solar_cells_studied_by_nanometre-scale_profiling_of_electrical_potenti.pdf,downloaded_pdf,https://www.nature.com/articles/ncomms9397.pdf
Flexible Perovskite Photovoltaic Modules and Solar Cells Based on Atomic Layer Deposited Compact Layers and UV‐Irradiated TiO<sub>2</sub> Scaffolds on Plastic Substrates,2015,10.1002/aenm.201401808,https://openalex.org/W2150690597,586,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aenm.201401808,https://doi.org/10.1002/aenm.201401808,Advanced Energy Materials,10.1002aenm.201401808,flexible perovskite photovoltaic modules and solar cells based on atomic layer deposited compact layers and uv irradiated tio 2 scaffolds on plastic substrates,31.87512409914049,0.0,0.0,0.0,0.377466467351155,0.0737152375285237,doi_key,doi_key,4.5295976082138605,0.5897219002281896,5.11931950844205,36.99444360758254,,no_accessible_pdf_found,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aenm.201401808
"Third-generation solar cells: a review and comparison of polymer:fullerene, hybrid polymer and perovskite solar cells",2014,10.1039/c4ra07064j,https://openalex.org/W2161663950,313,True,https://pubs.rsc.org/en/content/articlepdf/2014/ra/c4ra07064j,https://doi.org/10.1039/c4ra07064j,RSC Advances,10.1039c4ra07064j,third generation solar cells a review and comparison of polymer fullerene hybrid polymer and perovskite solar cells,28.746964929541264,0.0,0.0,0.0,0.4120714097492237,0.4081055059864493,doi_key,doi_key,4.944856916990684,3.2648440478915943,8.209700964882279,36.95666589442354,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2014_10.1039c4ra07064j_Third-generation_solar_cells_a_review_and_comparison_of_polymerfullerene_hybrid_polymer_and_perovskite_solar_cells.pdf,downloaded_pdf,https://pubs.rsc.org/en/content/articlepdf/2014/ra/c4ra07064j
Pure crystal orientation and anisotropic charge transport in large-area hybrid perovskite films,2016,10.1038/ncomms13407,https://openalex.org/W2552559875,227,True,https://www.nature.com/articles/ncomms13407.pdf,https://doi.org/10.1038/ncomms13407,Nature Communications,10.1038ncomms13407,pure crystal orientation and anisotropic charge transport in large area hybrid perovskite films,27.146728144772204,0.1,1.0,2.0,0.491534420266685,0.2079075508203933,doi_key,doi_key,5.89841304320022,1.6632604065631464,7.561673449763367,36.80840159453557,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2016_10.1038ncomms13407_Pure_crystal_orientation_and_anisotropic_charge_transport_in_large-area_hybrid_perovskite_films.pdf,downloaded_pdf,https://www.nature.com/articles/ncomms13407.pdf
"A Review on Printed Electronics: Fabrication Methods, Inks, Substrates, Applications and Environmental Impacts",2021,10.3390/jmmp5030089,https://openalex.org/W3167283458,212,True,https://www.mdpi.com/2504-4494/5/3/89/pdf?version=1628853717,https://doi.org/10.3390/jmmp5030089,Journal of Manufacturing and Materials Processing,10.3390jmmp5030089,a review on printed electronics fabrication methods inks substrates applications and environmental impacts,26.806460828547127,0.6,3.5,7.0,0.1655327734614098,0.0450362041441604,doi_key,doi_key,1.9863932815369167,0.3602896331532832,2.3466829146902004,36.75314374323733,,no_accessible_pdf_found,https://www.mdpi.com/2504-4494/5/3/89/pdf?version=1628853717
Mixed‐Organic‐Cation Tin Iodide for Lead‐Free Perovskite Solar Cells with an Efficiency of 8.12%,2017,10.1002/advs.201700204,https://openalex.org/W2734778715,486,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/advs.201700204,https://doi.org/10.1002/advs.201700204,Advanced Science,10.1002advs.201700204,mixed organic cation tin iodide for lead free perovskite solar cells with an efficiency of 8 12,30.94132061541295,0.2,0.0,0.0,0.3853224135290223,0.1224466539692666,doi_key,doi_key,4.623868962348268,0.9795732317541328,5.6034421941024,36.74476280951535,,no_accessible_pdf_found,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/advs.201700204
The rise of self-driving labs in chemical and materials sciences,2023,10.1038/s44160-022-00231-0,https://openalex.org/W4318486595,457,True,https://www.nature.com/articles/s44160-022-00231-0.pdf,https://doi.org/10.1038/s44160-022-00231-0,Nature Synthesis,10.1038s44160-022-00231-0,the rise of self driving labs in chemical and materials sciences,30.63434592057093,0.8,0.0,0.0,0.3626520814102277,0.1149276143211857,doi_key,doi_key,4.351824976922733,0.9194209145694856,5.271245891492218,36.70559181206315,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2023_10.1038s44160-022-00231-0_The_rise_of_self-driving_labs_in_chemical_and_materials_sciences.pdf,downloaded_pdf,https://www.nature.com/articles/s44160-022-00231-0.pdf
Dye-sensitized solar cells strike back,2021,10.1039/d0cs01336f,https://openalex.org/W3203019058,499,True,https://pubs.rsc.org/en/content/articlepdf/2021/cs/d0cs01336f,https://doi.org/10.1039/d0cs01336f,Chemical Society Reviews,10.1039d0cs01336f,dye sensitized solar cells strike back,31.073040492110955,0.6,0.0,0.0,0.3563593277947838,0.0839926172102354,doi_key,doi_key,4.276311933537405,0.6719409376818832,4.948252871219289,36.621293363330246,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2021_10.1039d0cs01336f_Dye-sensitized_solar_cells_strike_back.pdf,downloaded_pdf,https://pubs.rsc.org/en/content/articlepdf/2021/cs/d0cs01336f
Recent Progress on Piezoelectric and Triboelectric Energy Harvesters in Biomedical Systems,2017,10.1002/advs.201700029,https://openalex.org/W2603913268,537,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/advs.201700029,https://doi.org/10.1002/advs.201700029,Advanced Science,10.1002advs.201700029,recent progress on piezoelectric and triboelectric energy harvesters in biomedical systems,31.43929280080892,0.2,0.0,0.0,0.3659930040768606,0.073188728435785,doi_key,doi_key,4.391916048922327,0.58550982748628,4.977425876408606,36.61671867721753,,no_accessible_pdf_found,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/advs.201700029
Advances in flexible organic field-effect transistors and their applications for flexible electronics,2022,10.1038/s41528-022-00133-3,https://openalex.org/W4205740463,486,True,https://www.nature.com/articles/s41528-022-00133-3.pdf,https://doi.org/10.1038/s41528-022-00133-3,npj Flexible Electronics,10.1038s41528-022-00133-3,advances in flexible organic field effect transistors and their applications for flexible electronics,30.94132061541295,0.7,0.0,0.0,0.353312980401549,0.0857675713126973,doi_key,doi_key,4.239755764818588,0.6861405705015784,4.925896335320166,36.56721695073311,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2022_10.1038s41528-022-00133-3_Advances_in_flexible_organic_field-effect_transistors_and_their_applications_for_flexible_electronics.pdf,downloaded_pdf,https://www.nature.com/articles/s41528-022-00133-3.pdf
Highly efficient oxygen evolution reaction via facile bubble transport realized by three-dimensionally stack-printed catalysts,2020,10.1038/s41467-020-18686-0,https://openalex.org/W3089918156,203,True,https://www.nature.com/articles/s41467-020-18686-0.pdf,https://doi.org/10.1038/s41467-020-18686-0,Nature Communications,10.1038s41467-020-18686-0,highly efficient oxygen evolution reaction via facile bubble transport realized by three dimensionally stack printed catalysts,26.59059996922108,0.5,1.5,3.0,0.421242620274593,0.1759928193904829,doi_key,doi_key,5.054911443295117,1.4079425551238631,6.46285399841898,36.55345396764006,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2020_10.1038s41467-020-18686-0_Highly_efficient_oxygen_evolution_reaction_via_facile_bubble_transport_realized_by_three-dimensionally_stack-.pdf,downloaded_pdf,https://www.nature.com/articles/s41467-020-18686-0.pdf
"Zinc Anode for Mild Aqueous Zinc-Ion Batteries: Challenges, Strategies, and Perspectives",2022,10.1007/s40820-021-00782-5,https://openalex.org/W4206321081,510,True,https://link.springer.com/content/pdf/10.1007/s40820-021-00782-5.pdf,https://doi.org/10.1007/s40820-021-00782-5,Nano-Micro Letters,10.1007s40820-021-00782-5,zinc anode for mild aqueous zinc ion batteries challenges strategies and perspectives,31.18184795101852,0.7,0.0,0.0,0.3421016961895512,0.0690682193017852,doi_key,doi_key,4.105220354274614,0.5525457544142816,4.657766108688896,36.53961405970742,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2022_10.1007s40820-021-00782-5_Zinc_Anode_for_Mild_Aqueous_Zinc-Ion_Batteries_Challenges_Strategies_and_Perspectives.pdf,downloaded_pdf,https://link.springer.com/content/pdf/10.1007/s40820-021-00782-5.pdf
Piezoelectric Nano‐Biomaterials for Biomedicine and Tissue Regeneration,2020,10.1002/adfm.201909045,https://openalex.org/W3008594216,497,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adfm.201909045,https://doi.org/10.1002/adfm.201909045,Advanced Functional Materials,10.1002adfm.201909045,piezoelectric nano biomaterials for biomedicine and tissue regeneration,31.053000385123266,0.5,0.0,0.0,0.3589775196245056,0.0836071811257775,doi_key,doi_key,4.307730235494067,0.66885744900622,4.976587684500287,36.52958806962355,,no_accessible_pdf_found,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adfm.201909045
