title,year,doi,openalex_id,cited_by,is_oa,pdf_url,landing_url,venue,doi_key,title_norm,citation_score,recency_score,kw_score_raw,kw_score,gold_probability,cluster3_probability,ml_match_gold,ml_match_cluster,ml_score_gold,ml_score_cluster3,ml_score_total,final_score
Color-stable highly luminescent sky-blue perovskite light-emitting diodes,2018,10.1038/s41467-018-05909-8,https://openalex.org/W2888115472,721,True,https://www.nature.com/articles/s41467-018-05909-8.pdf,https://doi.org/10.1038/s41467-018-05909-8,Nature Communications,10.1038s41467-018-05909-8,color stable highly luminescent sky blue perovskite light emitting diodes,32.91012569446413,0.3,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,33.210125694464125
Ultrahydrophobic 3D/2D fluoroarene bilayer-based water-resistant perovskite solar cells with efficiencies exceeding 22%,2019,10.1126/sciadv.aaw2543,https://openalex.org/W2948992934,706,True,https://advances.sciencemag.org/content/advances/5/6/eaaw2543.full.pdf,https://doi.org/10.1126/sciadv.aaw2543,Science Advances,10.1126sciadv.aaw2543,ultrahydrophobic 3d 2d fluoroarene bilayer based water resistant perovskite solar cells with efficiencies exceeding 22,32.80515332948286,0.4,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,33.20515332948286
"Research Update: Large-area deposition, coating, printing, and processing techniques for the upscaling of perovskite solar cell technology",2016,10.1063/1.4962478,https://openalex.org/W2521353428,266,True,https://aip.scitation.org/doi/pdf/10.1063/1.4962478,https://doi.org/10.1063/1.4962478,APL Materials,10.10631.4962478,research update large area deposition coating printing and processing techniques for the upscaling of perovskite solar cell technology,27.936243292001247,0.1,2.5,5.0,0.0,0.0,,,0.0,0.0,0.0,33.036243292001245
Highly efficient all-inorganic perovskite solar cells with suppressed non-radiative recombination by a Lewis base,2020,10.1038/s41467-019-13909-5,https://openalex.org/W2999691245,667,True,https://www.nature.com/articles/s41467-019-13909-5.pdf,https://doi.org/10.1038/s41467-019-13909-5,Nature Communications,10.1038s41467-019-13909-5,highly efficient all inorganic perovskite solar cells with suppressed non radiative recombination by a lewis base,32.521440867683225,0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,33.021440867683225
Roll‐to‐Roll Slot Die Coated Perovskite for Efficient Flexible Solar Cells,2018,10.1002/aenm.201801935,https://openalex.org/W2896268144,252,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aenm.201801935,https://doi.org/10.1002/aenm.201801935,Advanced Energy Materials,10.1002aenm.201801935,roll to roll slot die coated perovskite for efficient flexible solar cells,27.666947443637603,0.3,2.5,5.0,0.0,0.0,,,0.0,0.0,0.0,32.96694744363761
Life cycle assessment of inkjet printed perovskite solar cells,2022,10.1016/j.jclepro.2022.133665,https://openalex.org/W4292396068,46,True,https://ars.els-cdn.com/content/image/1-s2.0-S0959652622032437-ga1_lrg.jpg,https://doi.org/10.1016/j.jclepro.2022.133665,Journal of Cleaner Production,10.1016j.jclepro.2022.133665,life cycle assessment of inkjet printed perovskite solar cells,19.250738008550293,0.7,6.5,13.0,0.0,0.0,,,0.0,0.0,0.0,32.95073800855029
High Quality Inkjet Printed‐Emissive Nanocrystalline Perovskite CsPbBr 3 Layers for Color Conversion Layer and LEDs Applications,2022,10.1002/admt.202101525,https://openalex.org/W4210415694,46,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/admt.202101525,https://doi.org/10.1002/admt.202101525,Advanced Materials Technologies,10.1002admt.202101525,high quality inkjet printed emissive nanocrystalline perovskite cspbbr 3 layers for color conversion layer and leds applications,19.250738008550293,0.7,6.5,13.0,0.0,0.0,,,0.0,0.0,0.0,32.95073800855029
Surface passivation engineering strategy to fully-inorganic cubic CsPbI3 perovskites for high-performance solar cells,2018,10.1038/s41467-018-03169-0,https://openalex.org/W2789697021,670,True,https://www.nature.com/articles/s41467-018-03169-0.pdf,https://doi.org/10.1038/s41467-018-03169-0,Nature Communications,10.1038s41467-018-03169-0,surface passivation engineering strategy to fully inorganic cubic cspbi3 perovskites for high performance solar cells,32.54384568485841,0.3,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,32.84384568485841
Meniscus-assisted solution printing of large-grained perovskite films for high-efficiency solar cells,2017,10.1038/ncomms16045,https://openalex.org/W2731818310,450,True,https://www.nature.com/articles/ncomms16045.pdf,https://doi.org/10.1038/ncomms16045,Nature Communications,10.1038ncomms16045,meniscus assisted solution printing of large grained perovskite films for high efficiency solar cells,30.557336697513392,0.2,1.0,2.0,0.0,0.0,,,0.0,0.0,0.0,32.757336697513395
Regulating surface potential maximizes voltage in all-perovskite tandems,2022,10.1038/s41586-022-05541-z,https://openalex.org/W4309158972,607,True,https://www.osti.gov/servlets/purl/1900407,https://www.osti.gov/biblio/1903181,Nature,10.1038s41586-022-05541-z,regulating surface potential maximizes voltage in all perovskite tandems,32.05087440983084,0.7,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,32.75087440983084
Advances in two-dimensional organic–inorganic hybrid perovskites,2020,10.1039/c9ee03757h,https://openalex.org/W3008295325,624,True,https://www.osti.gov/servlets/purl/1605081,https://www.osti.gov/biblio/1602077,Energy & Environmental Science,10.1039c9ee03757h,advances in two dimensional organic inorganic hybrid perovskites,32.18875824868201,0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,32.68875824868201
Solvent-controlled growth of inorganic perovskite films in dry environment for efficient and stable solar cells,2018,10.1038/s41467-018-04636-4,https://openalex.org/W2806673750,640,True,https://www.nature.com/articles/s41467-018-04636-4.pdf,https://doi.org/10.1038/s41467-018-04636-4,Nature Communications,10.1038s41467-018-04636-4,solvent controlled growth of inorganic perovskite films in dry environment for efficient and stable solar cells,32.31514728460335,0.3,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,32.615147284603346
A polymer scaffold for self-healing perovskite solar cells,2016,10.1038/ncomms10228,https://openalex.org/W2397919288,666,True,https://www.nature.com/articles/ncomms10228.pdf,https://doi.org/10.1038/ncomms10228,Nature Communications,10.1038ncomms10228,a polymer scaffold for self healing perovskite solar cells,32.513950229578114,0.1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,32.613950229578116
"Solar-Driven Metal Halide Perovskite Photocatalysis: Design, Stability, and Performance",2020,10.1021/acsenergylett.0c00058,https://openalex.org/W3010364008,611,True,,https://doi.org/10.1021/acsenergylett.0c00058,ACS Energy Letters,10.1021acsenergylett.0c00058,solar driven metal halide perovskite photocatalysis design stability and performance,32.08366141256163,0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,32.58366141256163
Molecular doping enabled scalable blading of efficient hole-transport-layer-free perovskite solar cells,2018,10.1038/s41467-018-04028-8,https://openalex.org/W4239574994,425,True,https://www.nature.com/articles/s41467-018-04028-8.pdf,https://doi.org/10.1038/s41467-018-04028-8,Nature Communications,10.1038s41467-018-04028-8,molecular doping enabled scalable blading of efficient hole transport layer free perovskite solar cells,30.272196731346853,0.3,1.0,2.0,0.0,0.0,,,0.0,0.0,0.0,32.57219673134685
Highly efficient p-i-n perovskite solar cells that endure temperature variations,2023,10.1126/science.add7331,https://openalex.org/W4318263747,568,True,https://cronfa.swan.ac.uk/Record/cronfa62477/Download/62477__26444__eb1b921aa7ef44fd8aefd71b14400751.pdf,https://cronfa.swan.ac.uk/Record/cronfa62477,Science,10.1126science.add7331,highly efficient p i n perovskite solar cells that endure temperature variations,31.719402170631653,0.8,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,32.51940217063165
Crystallization in one-step solution deposition of perovskite films: Upward or downward?,2021,10.1126/sciadv.abb2412,https://openalex.org/W3125798042,388,True,,https://doi.org/10.1126/sciadv.abb2412,Science Advances,10.1126sciadv.abb2412,crystallization in one step solution deposition of perovskite films upward or downward,29.81789671809223,0.6,1.0,2.0,0.0,0.0,,,0.0,0.0,0.0,32.41789671809223
Droplet Manipulation and Crystallization Regulation in Inkjet-Printed Perovskite Film Formation,2022,10.31635/ccschem.022.202101583,https://openalex.org/W4206560957,41,True,,https://doi.org/10.31635/ccschem.022.202101583,CCS Chemistry,10.31635ccschem.022.202101583,droplet manipulation and crystallization regulation in inkjet printed perovskite film formation,18.68834809141684,0.7,6.5,13.0,0.0,0.0,,,0.0,0.0,0.0,32.388348091416844
Deterministic fabrication of 3D/2D perovskite bilayer stacks for durable and efficient solar cells,2022,10.1126/science.abq7652,https://openalex.org/W4296766770,554,True,https://www.osti.gov/servlets/purl/1909609,https://www.osti.gov/biblio/1909609,Science,10.1126science.abq7652,deterministic fabrication of 3d 2d perovskite bilayer stacks for durable and efficient solar cells,31.594840568732174,0.7,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,32.29484056873218
Circularly polarized light detection using chiral hybrid perovskite,2019,10.1038/s41467-019-09942-z,https://openalex.org/W2941942848,581,True,https://www.nature.com/articles/s41467-019-09942-z.pdf,https://doi.org/10.1038/s41467-019-09942-z,Nature Communications,10.1038s41467-019-09942-z,circularly polarized light detection using chiral hybrid perovskite,31.83235223865719,0.4,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,32.23235223865719
Roll-to-roll gravure-printed flexible perovskite solar cells using eco-friendly antisolvent bathing with wide processing window,2020,10.1038/s41467-020-18940-5,https://openalex.org/W3092176741,312,True,https://www.nature.com/articles/s41467-020-18940-5.pdf,https://doi.org/10.1038/s41467-020-18940-5,Nature Communications,10.1038s41467-020-18940-5,roll to roll gravure printed flexible perovskite solar cells using eco friendly antisolvent bathing with wide processing window,28.731015952700766,0.5,1.5,3.0,0.0,0.0,,,0.0,0.0,0.0,32.231015952700766
Harnessing Defect-Tolerance at the Nanoscale: Highly Luminescent Lead Halide Perovskite Nanocrystals in Mesoporous Silica Matrixes,2016,10.1021/acs.nanolett.6b02688,https://openalex.org/W2510601879,614,True,,https://doi.org/10.1021/acs.nanolett.6b02688,Nano Letters,10.1021acs.nanolett.6b02688,harnessing defect tolerance at the nanoscale highly luminescent lead halide perovskite nanocrystals in mesoporous silica matrixes,32.10811133903259,0.1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,32.20811133903259
"Printed aerogels: chemistry, processing, and applications",2021,10.1039/c9cs00757a,https://openalex.org/W3128054074,304,True,https://pubs.rsc.org/en/content/articlepdf/2021/cs/c9cs00757a,https://doi.org/10.1039/c9cs00757a,Chemical Society Reviews,10.1039c9cs00757a,printed aerogels chemistry processing and applications,28.601558883037058,0.6,1.5,3.0,0.0,0.0,,,0.0,0.0,0.0,32.20155888303706
Modulation of recombination zone position for quasi-two-dimensional blue perovskite light-emitting diodes with efficiency exceeding 5%,2019,10.1038/s41467-019-09011-5,https://openalex.org/W2919782722,566,True,https://www.nature.com/articles/s41467-019-09011-5.pdf,https://doi.org/10.1038/s41467-019-09011-5,Nature Communications,10.1038s41467-019-09011-5,modulation of recombination zone position for quasi two dimensional blue perovskite light emitting diodes with efficiency exceeding 5,31.70179651863876,0.4,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,32.10179651863876
In situ crosslinking-assisted perovskite grain growth for mechanically robust flexible perovskite solar cells with 23.4% efficiency,2023,10.1016/j.joule.2022.12.013,https://openalex.org/W4317038575,233,True,http://www.cell.com/article/S2542435122006122/pdf,https://doi.org/10.1016/j.joule.2022.12.013,Joule,10.1016j.joule.2022.12.013,in situ crosslinking assisted perovskite grain growth for mechanically robust flexible perovskite solar cells with 23 4 efficiency,27.27660557678851,0.8,2.0,4.0,0.0,0.0,,,0.0,0.0,0.0,32.07660557678851
"Synthesis, optoelectronic properties and applications of halide perovskites",2020,10.1039/c9cs00848a,https://openalex.org/W3020144358,545,True,https://pubs.rsc.org/en/content/articlepdf/2020/cs/c9cs00848a,https://doi.org/10.1039/c9cs00848a,Chemical Society Reviews,10.1039c9cs00848a,synthesis optoelectronic properties and applications of halide perovskites,31.513094878724527,0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,32.01309487872453
Defects engineering for high-performance perovskite solar cells,2018,10.1038/s41528-018-0035-z,https://openalex.org/W2883938439,562,True,https://www.nature.com/articles/s41528-018-0035-z.pdf,https://doi.org/10.1038/s41528-018-0035-z,npj Flexible Electronics,10.1038s41528-018-0035-z,defects engineering for high performance perovskite solar cells,31.666398140698455,0.3,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,31.966398140698455
Flexible Perovskite Photovoltaic Modules and Solar Cells Based on Atomic Layer Deposited Compact Layers and UV‐Irradiated TiO2 Scaffolds on Plastic Substrates,2015,10.1002/aenm.201401808,https://openalex.org/W2150690597,594,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aenm.201401808,https://doi.org/10.1002/aenm.201401808,Advanced Energy Materials,10.1002aenm.201401808,flexible perovskite photovoltaic modules and solar cells based on atomic layer deposited compact layers and uv irradiated tio2 scaffolds on plastic substrates,31.94280702772815,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,31.94280702772815
Nucleation-controlled growth of superior lead-free perovskite Cs3Bi2I9 single-crystals for high-performance X-ray detection,2020,10.1038/s41467-020-16034-w,https://openalex.org/W3022329226,536,True,https://www.nature.com/articles/s41467-020-16034-w.pdf,https://doi.org/10.1038/s41467-020-16034-w,Nature Communications,10.1038s41467-020-16034-w,nucleation controlled growth of superior lead free perovskite cs3bi2i9 single crystals for high performance x ray detection,31.429990472544326,0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,31.929990472544326
Efficient two-terminal all-perovskite tandem solar cells enabled by high-quality low-bandgap absorber layers,2018,10.1038/s41560-018-0278-x,https://openalex.org/W2901015524,550,True,https://www.osti.gov/servlets/purl/1485560,https://www.osti.gov/biblio/1485560,Nature Energy,10.1038s41560-018-0278-x,efficient two terminal all perovskite tandem solar cells enabled by high quality low bandgap absorber layers,31.558674045764576,0.3,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,31.858674045764577
High-performance quasi-2D perovskite light-emitting diodes: from materials to devices,2021,10.1038/s41377-021-00501-0,https://openalex.org/W3138583285,515,True,https://www.nature.com/articles/s41377-021-00501-0.pdf,https://doi.org/10.1038/s41377-021-00501-0,Light Science & Applications,10.1038s41377-021-00501-0,high performance quasi 2d perovskite light emitting diodes from materials to devices,31.230533827407815,0.6,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,31.830533827407816
Monolithic Perovskite Tandem Solar Cells: A Review of the Present Status and Advanced Characterization Methods Toward 30% Efficiency,2020,10.1002/aenm.201904102,https://openalex.org/W3023269376,523,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aenm.201904102,https://doi.org/10.1002/aenm.201904102,Advanced Energy Materials,10.1002aenm.201904102,monolithic perovskite tandem solar cells a review of the present status and advanced characterization methods toward 30 efficiency,31.30745842160521,0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,31.80745842160521
Metal halide perovskite light emitters,2016,10.1073/pnas.1607471113,https://openalex.org/W2525292295,549,True,https://www.pnas.org/content/pnas/113/42/11694.full.pdf,https://doi.org/10.1073/pnas.1607471113,Proceedings of the National Academy of Sciences,10.1073pnas.1607471113,metal halide perovskite light emitters,31.54959139113258,0.1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,31.64959139113258
Degradation mechanism of hybrid tin-based perovskite solar cells and the critical role of tin (IV) iodide,2021,10.1038/s41467-021-22864-z,https://openalex.org/W3160621054,495,True,https://www.nature.com/articles/s41467-021-22864-z.pdf,https://doi.org/10.1038/s41467-021-22864-z,Nature Communications,10.1038s41467-021-22864-z,degradation mechanism of hybrid tin based perovskite solar cells and the critical role of tin iv iodide,31.03287963362464,0.6,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,31.63287963362464
Large guanidinium cation mixed with methylammonium in lead iodide perovskites for 19% efficient solar cells,2017,10.1038/s41560-017-0054-3,https://openalex.org/W2771319237,531,True,https://www.nature.com/articles/s41560-017-0054-3.pdf,https://doi.org/10.1038/s41560-017-0054-3,Nature Energy,10.1038s41560-017-0054-3,large guanidinium cation mixed with methylammonium in lead iodide perovskites for 19 efficient solar cells,31.383217446708223,0.2,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,31.583217446708222
Facile fabrication of large-grain CH3NH3PbI3−xBrx films for high-efficiency solar cells via CH3NH3Br-selective Ostwald ripening,2016,10.1038/ncomms12305,https://openalex.org/W2478184717,541,True,https://www.nature.com/articles/ncomms12305.pdf,https://doi.org/10.1038/ncomms12305,Nature Communications,10.1038ncomms12305,facile fabrication of large grain ch3nh3pbi3 xbrx films for high efficiency solar cells via ch3nh3br selective ostwald ripening,31.476330007198232,0.1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,31.576330007198234
High-performance large-area quasi-2D perovskite light-emitting diodes,2021,10.1038/s41467-021-22529-x,https://openalex.org/W3156248107,327,True,https://www.nature.com/articles/s41467-021-22529-x.pdf,https://doi.org/10.1038/s41467-021-22529-x,Nature Communications,10.1038s41467-021-22529-x,high performance large area quasi 2d perovskite light emitting diodes,28.96506804192072,0.6,1.0,2.0,0.0,0.0,,,0.0,0.0,0.0,31.56506804192072
